utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,svalm2,haednr,fjibmhl,top_floor,two_storey,storeys_3,lyftuhus,age_studull,bath_fixtures,fjbilsk,lodpflm,innig_factor,nybygging,fjarmalastofnunselur,hverfi,gata
3/15/2018,36500,36500,1200,"66,1",0,0,0,0,"3,3","2,5",3,9,0,0,0,0,45,2,0,"27,2",1,0,0,11,0
4/5/2018,39000,38987,1200,"69,9",0,0,0,0,"19,5",0,1,3,0,0,0,0,45,2,0,95,1,0,0,11,0
4/13/2018,41500,41479,1200,"72,3",0,0,0,0,"8,7",0,2,3,0,0,0,0,45,2,0,52,"1,04",0,0,11,0
5/5/2018,57500,57500,1200,"98,9",0,0,0,0,0,"25,8",2,5,0,0,0,0,45,2,0,"94,7",1,0,0,11,0
5/13/2018,41500,41465,1200,87,0,0,0,0,"5,3","2,2",1,9,0,0,0,0,45,2,0,41,1,0,0,11,0
5/18/2018,60000,59173,1200,"100,5",0,0,0,0,7,"4,6",4,39,0,0,0,1,15,3,1,64,1,0,0,11,0
5/24/2018,54500,54168,1200,106,0,0,0,0,"8,2","6,8",3,39,0,0,0,1,15,3,1,70,1,0,0,11,0
4/12/2018,57500,57439,1200,"118,1",0,"43,9",0,0,0,"21,1",2,2,0,1,0,0,1,5,0,"66,4",1,0,0,11,0
6/6/2018,37500,37290,1200,"55,5",0,0,0,0,"16,7",0,2,3,0,0,0,0,45,2,0,73,"1,02",0,0,11,0
6/16/2018,25300,25298,1200,"28,8",0,0,0,0,0,0,3,6,0,0,0,0,45,2,0,"15,9","0,96",0,0,11,0
6/28/2018,42000,41979,1200,"59,1",0,0,"2,2",0,14,"2,8",2,5,0,0,0,0,45,2,0,56,1,0,0,11,0
7/8/2018,23000,22980,1200,"46,4","46,4",0,0,0,"0,8",0,0,4,0,0,0,0,45,2,0,31,1,0,0,11,0
7/11/2018,43500,43332,1200,"74,2",0,0,0,0,"6,7",0,1,3,0,0,0,0,45,2,0,72,"1,26",0,0,11,0
7/14/2018,35000,34908,1200,"57,1",0,0,0,0,"3,2","3,4",2,9,0,0,0,0,45,2,0,26,1,0,0,11,0
7/22/2018,44400,44388,1200,"97,9",0,0,0,0,"5,3","2,2",2,9,0,0,0,0,45,2,0,45,1,0,0,11,0
7/27/2018,39900,39308,1200,"75,2",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,90,"1,26",0,0,11,0
7/28/2018,21900,21660,1200,38,0,0,0,0,0,"10,5",4,7,0,0,0,0,45,2,0,17,"0,96",0,0,11,0
8/9/2018,33000,32979,1200,53,0,0,0,0,"6,2",0,2,5,0,0,0,0,45,2,0,26,1,0,0,11,0
8/5/2018,32500,32496,1200,"50,5",0,0,0,0,"22,8",0,1,4,0,0,0,0,45,2,0,21,1,0,0,11,0
8/12/2018,48500,48287,1200,"93,9",0,0,0,0,"8,1","10,7",2,9,0,0,0,0,31,2,0,"83,6",1,0,0,11,0
8/24/2018,35500,35448,1200,"47,5",0,0,"32,2",0,"0,7",0,3,4,0,0,0,0,45,2,0,64,1,0,0,11,0
8/25/2018,31500,31457,1200,51,0,0,0,0,"15,4",0,1,3,0,0,0,0,45,2,0,53,"1,15",0,0,11,0
9/2/2018,46250,46017,1200,"98,3",0,0,0,0,0,0,2,4,0,0,0,0,45,3,0,78,"1,04",0,0,11,0
9/16/2018,26000,25996,1200,"60,8",0,0,0,0,0,0,1,4,0,0,0,0,45,2,0,"97,8",1,0,0,11,0
9/23/2018,41900,41194,1200,"70,2",0,0,0,0,"10,3",0,1,3,0,0,0,0,45,2,0,75,1,0,0,11,0
10/3/2018,34100,34092,1200,"49,2",0,0,0,0,"3,6",0,2,6,0,0,0,0,45,2,0,29,1,0,0,11,0
10/14/2018,41500,41486,1200,"70,5",0,0,0,0,"16,6",0,1,2,0,0,0,0,45,2,0,86,1,0,0,11,0
10/26/2018,49500,49265,1200,"117,7",0,0,0,0,0,"1,5",4,9,0,0,0,0,45,2,0,48,"0,93",0,0,11,0
10/26/2018,38500,38461,1200,60,0,0,0,0,"7,1","18,4",3,8,0,0,0,0,45,2,0,131,1,0,0,11,0
10/26/2018,47800,47637,1200,"97,9",0,0,0,0,"5,3","2,2",3,9,0,0,0,0,45,2,0,45,1,0,0,11,0
10/27/2018,53000,52767,1200,"73,2",0,0,0,"19,1","9,7","4,6",2,4,0,0,0,0,45,2,0,173,1,0,0,11,0
10/24/2018,45000,44772,1200,"86,2",0,0,0,0,"4,2","1,8",2,3,0,0,0,0,45,3,0,40,"0,96",0,0,11,0
10/27/2018,43600,43317,1200,"79,7",0,0,0,0,"8,4",0,2,4,0,0,0,0,45,2,0,85,1,0,0,11,0
11/10/2018,50900,50587,1200,"82,2",0,0,0,0,"7,3","4,5",2,39,0,0,0,1,15,2,1,56,1,0,0,11,0
10/28/2018,46500,46263,1200,"98,4",0,0,0,0,"6,7","3,9",3,7,0,0,0,0,45,2,0,48,1,0,0,11,0
11/16/2018,45500,44972,1200,"95,3",0,0,0,0,6,3,2,4,0,0,0,0,45,2,0,31,1,0,0,11,0
12/1/2018,34100,33947,1200,"91,6","91,6",0,0,0,0,0,0,4,0,0,0,0,45,2,0,"115,3",1,0,0,11,0
12/2/2018,37900,37891,1200,"77,2",0,0,0,0,0,0,1,3,0,0,0,0,45,2,0,35,"0,74",0,0,11,0
12/9/2018,29900,29881,1200,"46,8","46,8",0,0,0,"1,1",0,0,7,0,0,0,0,45,2,0,"31,3",1,0,0,11,0
11/29/2018,42500,42448,1200,"81,7",0,0,0,0,0,0,2,4,0,0,0,0,45,2,0,66,1,0,0,11,0
12/9/2018,33000,32996,1200,"63,7",0,0,0,0,0,"13,5",4,7,0,0,0,0,45,2,0,27,"0,85",0,0,11,0
12/15/2018,31000,30989,1200,"54,8",0,0,0,0,8,0,2,8,0,0,0,0,45,2,0,24,"1,07",0,0,11,0
12/20/2018,31900,31893,1200,"53,2",0,0,0,0,"7,4",0,1,6,0,0,0,0,45,2,0,37,"0,93",0,0,11,0
12/16/2018,39000,38995,1200,"68,2",0,0,0,0,"3,8","3,4",2,9,0,0,0,0,45,2,0,30,"0,89",0,0,11,0
2/9/2019,28400,28400,1200,"49,3","49,3",0,0,0,"1,6",0,0,7,0,0,0,0,45,2,0,19,"0,94",0,0,11,0
2/13/2019,10750,10750,1200,"16,4","16,4",0,0,0,0,0,0,7,0,0,0,0,45,2,0,7,1,0,0,11,0
2/23/2019,30900,30852,1200,"39,4",0,0,"16,1",0,"1,6",0,3,3,0,0,0,0,45,2,0,"32,4",1,0,0,11,0
2/22/2019,61500,60518,1200,"120,1",0,0,0,0,0,"10,5",2,7,0,0,0,1,13,2,1,82,1,0,0,11,0
3/2/2019,33500,33476,1200,52,0,52,5,0,"1,3","2,2",3,7,0,0,0,0,45,2,0,25,1,0,0,11,0
3/8/2019,42500,42438,1200,"82,9",0,0,0,0,3,"4,1",3,11,0,0,0,1,45,2,0,32,1,0,0,11,0
3/8/2019,38500,38282,1200,"59,5",0,0,"3,2",0,0,0,1,2,0,0,0,0,2,2,0,"62,8",1,0,0,11,0
3/23/2019,43600,42989,1200,"77,5",0,0,0,0,"11,2","8,3",2,20,0,0,0,1,41,2,0,"38,6",1,0,0,11,0
4/6/2019,48500,48454,1200,95,0,0,0,0,0,"3,2",2,4,0,1,0,0,45,2,0,56,"0,94",0,0,11,0
4/17/2019,33500,33486,1200,"53,4",0,0,0,0,0,"7,3",3,5,0,0,0,0,33,2,0,"53,7",1,0,0,11,0
4/19/2019,31900,31871,1200,"42,5",0,"42,5","11,9",0,"10,7",0,3,3,0,0,0,0,45,2,0,77,1,0,0,11,0
5/19/2019,31000,31000,1200,"56,1","56,1",0,0,0,"2,1",0,0,9,0,0,0,0,45,3,0,"23,3",1,0,0,11,0
5/22/2019,37500,37493,1200,"72,8",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,57,1,0,0,11,0
5/23/2019,54000,53700,1200,"93,9",0,0,0,0,"8,1","10,7",2,9,0,0,0,0,32,2,0,"83,6",1,0,0,11,0
6/2/2019,40300,39640,1200,74,0,0,0,0,"10,8",0,2,3,0,0,0,0,22,2,0,87,1,0,0,11,0
6/23/2019,34200,34179,1200,"55,7",0,0,0,0,"5,2",0,2,3,0,0,0,0,45,2,0,98,1,0,0,11,0
6/27/2019,41900,41150,1200,"75,2",0,0,0,0,0,0,1,3,0,0,0,0,45,3,0,90,"1,26",0,0,11,0
7/13/2019,37000,36993,1200,"61,5",0,0,0,0,"12,8","17,4",3,9,0,0,0,0,32,2,0,"68,8",1,0,0,11,0
7/20/2019,24700,24681,1200,"30,8",0,0,0,0,0,"14,6",3,8,0,0,0,0,45,2,0,70,1,0,0,11,0
7/18/2019,44500,44480,1200,"70,2",0,0,0,0,10,0,1,3,0,0,0,0,45,2,0,79,1,0,0,11,0
8/8/2019,31000,30993,1200,"62,3",0,0,0,0,"4,8","3,4",1,7,0,0,0,0,45,2,0,39,1,0,0,11,0
8/18/2019,55000,54919,1200,"73,2",0,0,0,"18,7","7,5","8,6",1,4,0,0,0,0,45,2,0,174,1,0,0,11,0
8/21/2019,38500,38493,1200,"74,6",0,0,0,0,0,"2,4",2,4,0,0,0,0,45,2,0,63,"0,93",0,0,11,0
8/23/2019,47200,46978,1200,"84,2",0,0,0,0,"8,8","3,4",3,20,0,0,0,1,41,2,0,"38,3",1,0,0,11,0
8/28/2019,42000,42000,1200,"73,7",0,0,0,0,"14,5","5,5",2,3,0,0,0,0,45,2,0,87,1,0,0,11,0
9/1/2019,37900,37470,1200,"66,2",0,0,0,0,12,"6,9",2,20,0,0,0,1,41,2,0,"33,5",1,0,0,11,0
9/1/2019,45000,44821,1200,"68,7",0,0,0,0,"7,7","5,3",5,39,1,0,0,1,16,2,1,52,1,0,0,11,0
9/1/2019,32000,31993,1200,"43,4",0,0,0,0,"4,2",0,1,6,0,0,0,0,45,2,0,"28,6",1,0,0,11,0
9/8/2019,45000,44783,1200,"93,5",0,0,0,0,"11,8","2,4",4,4,0,0,0,0,45,3,0,57,1,0,0,11,0
9/7/2019,37000,36930,1200,"59,5",0,0,"3,2",0,0,0,1,2,0,0,0,0,2,2,0,"46,6",1,0,0,11,0
9/14/2019,39900,39853,1200,"61,8",0,0,0,0,"2,8",0,3,3,0,0,0,0,45,3,0,44,1,0,0,11,0
9/15/2019,35000,34979,1200,"55,3",0,0,0,0,"12,1",0,1,5,0,0,0,0,45,2,0,30,1,0,0,11,0
9/19/2019,36000,35988,1200,"60,8",0,0,0,0,0,0,1,4,0,0,0,0,45,2,0,"97,8",1,0,0,11,0
9/20/2019,36200,36113,1200,"56,8",0,0,0,0,"4,3",0,1,6,0,0,0,0,45,2,0,"36,3",1,0,0,11,0
9/26/2019,54900,54871,1200,"101,3",0,0,0,0,"3,6","6,3",2,4,0,0,0,0,45,2,0,64,1,0,0,11,0
9/22/2019,41800,41788,1200,"73,5",0,0,0,0,"14,3",0,1,3,0,0,0,0,45,2,0,84,1,0,0,11,0
9/24/2019,32700,32648,1200,"67,4","67,4",0,0,0,"1,6",0,0,4,0,0,0,0,45,2,0,48,"0,94",0,0,11,0
10/2/2019,39500,39479,1200,"64,9",0,0,"4,6",0,"11,8",0,3,6,0,0,0,0,45,2,0,42,1,0,0,11,0
10/2/2019,43500,43405,1200,87,0,0,0,0,"5,7","2,2",3,9,0,0,0,0,45,2,0,41,1,0,0,11,0
10/6/2019,62500,62400,1200,140,0,0,"10,9",0,0,0,1,2,0,1,0,0,45,3,0,186,1,0,0,11,0
10/18/2019,34500,34472,1200,52,0,52,5,0,"1,3","2,2",3,7,0,0,0,0,45,2,0,25,1,0,0,11,0
10/25/2019,47000,46691,1200,"83,8",0,"81,2",0,0,0,0,3,6,0,1,0,0,45,2,0,49,"0,97",0,0,11,0
10/23/2019,63000,62755,1200,"120,1",0,"50,7","5,4",0,0,16,2,2,0,0,1,0,2,5,0,"115,2",1,0,0,11,0
10/26/2019,36900,36860,1200,"67,4",0,0,0,0,0,0,1,4,0,0,0,0,45,2,0,"114,9",1,0,0,11,0
11/9/2019,36500,36483,1200,"66,7",0,0,0,0,0,0,2,4,0,0,0,0,45,2,0,52,"1,11",0,0,11,0
11/10/2019,40500,40466,1200,"82,2",0,0,0,0,0,"10,1",3,5,0,0,0,0,45,2,0,"67,1",1,0,0,11,0
11/14/2019,25200,25194,1200,38,0,0,0,0,0,"10,5",4,7,0,0,0,0,45,2,0,17,"0,96",0,0,11,0
12/7/2019,33500,33466,1200,"70,1","70,1",0,0,0,0,0,0,4,0,0,0,0,45,2,0,36,1,0,0,11,0
12/19/2019,44000,43983,1200,"80,1",0,"80,1","1,6",0,0,0,3,4,0,0,0,0,45,2,0,64,1,0,0,11,0
12/21/2019,25500,25483,1200,"41,5",0,"41,5","5,8",0,0,0,4,8,0,0,0,0,45,2,0,21,1,0,0,11,0
1/19/2020,39200,39081,1200,"71,5",0,0,0,0,"8,6","3,3",2,8,0,0,0,0,45,2,0,34,1,0,0,11,0
1/25/2020,45500,44838,1200,"85,3",0,0,0,0,0,"6,3",2,6,0,0,0,0,32,2,0,65,"1,15",0,0,11,0
2/2/2020,56500,56192,1200,103,0,0,0,0,"7,2","18,8",2,3,0,0,0,0,45,2,0,"73,7",1,0,0,11,0
12/29/2019,41900,41868,1200,"66,2",0,0,0,0,"3,7",0,2,6,0,0,0,0,45,2,0,"42,3",1,0,0,11,0
2/14/2020,41800,41787,1200,"61,5",0,0,0,0,"12,8","17,4",3,9,0,0,0,0,33,2,0,"68,8",1,0,0,11,0
1/8/2020,35900,35700,1200,48,0,0,0,0,0,0,4,8,0,0,0,0,45,2,0,22,1,0,0,11,0
2/21/2020,45000,45000,1200,"116,1",0,0,0,0,9,"6,7",1,9,0,0,0,0,34,2,0,"115,9",1,0,0,11,0
1/1/2014,21500,21396,1200,"68,4","68,4",0,0,0,"1,1",0,0,4,0,0,0,0,45,2,0,38,1,0,1,20,0
1/1/2014,24500,24496,1223,"50,2",0,0,0,0,1,"4,6",2,14,0,0,0,1,39,2,0,26,1,0,0,20,0
1/1/2014,15600,15600,1200,"70,8",0,0,0,0,"9,8",0,1,8,0,0,0,0,45,2,0,31,1,0,1,20,0
1/3/2014,19200,19200,1200,"70,4","70,4",0,0,0,0,0,0,4,0,0,0,0,45,2,1,"43,9","1,11",0,0,20,4
1/16/2014,36500,35947,1200,"94,3",0,0,0,0,"4,9","2,5",2,9,0,0,0,1,45,2,0,45,1,0,0,20,0
1/18/2014,29700,29451,1200,"92,2",0,0,0,0,0,9,2,4,0,0,0,0,45,2,0,"88,7",1,0,1,20,0
1/19/2014,23500,23455,1200,"71,1",0,0,"3,8",0,"3,1",6,3,3,0,0,0,0,45,3,0,69,1,0,0,20,25
1/26/2014,25500,25493,1200,62,0,0,0,0,0,0,2,4,0,0,0,0,45,2,0,25,1,0,0,20,0
1/11/2014,39500,39440,1200,"82,8",0,0,0,"16,8","33,3","2,8",2,3,0,0,0,0,45,2,0,82,"0,81",0,0,20,25
2/1/2014,45500,45500,1200,"95,2",0,0,0,0,"7,9","11,7",3,42,0,0,0,1,6,3,1,"30,9",1,1,0,20,51
1/12/2014,24400,22630,1200,"56,7",0,0,"1,2",0,0,0,1,5,0,0,0,0,45,2,0,29,1,0,0,20,0
2/5/2014,26250,26241,1200,65,0,0,0,0,"8,8","1,8",1,4,0,0,0,0,45,2,0,"28,2",1,0,0,20,0
2/2/2014,19500,17855,1200,"55,8",0,0,"1,8",0,"6,2",0,1,4,0,0,0,0,45,2,0,74,1,0,0,20,0
2/7/2014,28500,28414,1200,"81,7",0,"21,2",0,0,0,"5,5",3,6,0,1,0,0,27,3,0,50,"1,04",0,0,20,0
2/7/2014,35800,35605,1200,106,0,0,0,"22,1","7,6","7,6",2,3,0,1,0,0,45,3,0,198,1,0,0,20,0
2/9/2014,20500,20500,1200,"45,9","45,9",0,0,0,"2,5",0,0,3,0,0,0,0,45,2,0,33,"0,76",0,0,20,0
2/9/2014,20950,20950,1200,"58,5",0,0,"3,8",0,0,"3,5",5,5,0,0,0,0,45,3,0,17,1,0,0,20,0
2/9/2014,29000,28959,1200,"72,2",0,0,"14,8",0,0,"4,3",2,3,0,1,0,0,45,2,0,121,1,0,0,20,0
2/16/2014,28500,28472,1200,70,0,0,"5,3",0,4,0,4,8,0,0,0,0,45,2,0,25,1,0,0,20,0
2/15/2014,25700,25672,1200,"51,8",0,0,"14,5",0,"7,1",0,2,3,0,0,0,0,45,2,0,123,1,0,0,20,0
2/13/2014,22550,22543,1200,64,0,0,0,0,0,"5,4",2,28,0,0,0,1,22,2,0,67,"1,26",0,0,20,0
2/22/2014,59500,59500,1223,152,0,0,0,0,0,"59,5",4,2,0,1,0,0,36,3,0,92,1,0,0,20,26
2/16/2014,33600,33546,1200,"76,9",0,0,0,0,"6,3",8,2,8,0,0,0,0,39,2,0,89,1,0,0,20,0
2/21/2014,29500,29473,1200,"61,8",0,0,0,0,"5,3","8,2",2,8,0,0,0,1,19,2,0,17,"1,17",0,0,20,27
2/27/2014,16000,14589,1200,"42,9","42,9",0,0,0,0,0,0,3,0,0,0,0,45,2,0,46,"1,04",0,0,20,0
3/2/2014,18000,17979,1200,59,0,59,0,0,0,0,3,4,0,0,0,0,45,2,0,"37,1","1,11",0,0,20,4
2/2/2014,30500,30393,1200,"57,4","3,4",54,7,0,16,0,3,4,0,1,0,0,45,2,0,76,1,0,0,20,0
3/1/2014,28000,27993,1200,"75,9",0,0,0,0,"4,1",0,2,7,0,0,0,0,45,3,0,35,1,0,0,20,0
3/2/2014,22500,22124,1314,"58,2",0,0,0,0,"7,8","7,7",3,26,0,0,0,1,25,2,0,21,1,0,0,20,0
3/6/2014,35900,35415,1200,"82,1",0,0,0,0,7,4,2,8,0,0,0,1,8,2,0,20,1,0,0,20,0
3/9/2014,27000,26993,1200,"67,4",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,25,"1,04",0,0,20,0
3/13/2014,27000,26980,1200,"60,2",0,0,0,0,"3,6",0,2,4,0,0,0,0,45,2,0,54,1,0,0,20,0
3/1/2014,36000,35378,1200,"88,3",0,0,0,24,"5,4",0,1,3,0,0,0,0,32,2,0,100,1,0,0,20,0
3/12/2014,14950,14870,1200,"31,4",0,0,0,0,0,0,4,39,0,0,0,1,45,2,0,"16,9","0,96",0,0,20,0
3/14/2014,40725,40648,1200,"139,9",0,0,0,0,0,0,4,10,1,0,0,1,24,2,1,82,1,0,0,20,0
3/14/2014,23700,23700,1200,82,0,0,0,0,0,0,1,3,0,0,0,0,34,2,0,53,"0,96",0,0,20,0
3/2/2014,16500,16178,1223,"48,4",0,0,0,0,0,0,2,4,0,0,0,0,45,2,0,34,1,0,0,20,26
3/16/2014,21500,21409,1314,"48,1",0,0,0,0,0,"2,3",5,49,0,0,0,1,21,2,0,33,"1,15",0,0,20,0
3/19/2014,15800,15776,1200,"44,2","23,6",0,0,0,"1,9","7,3",1,3,0,1,0,0,45,2,0,52,1,0,0,20,26
2/7/2014,27000,26807,1223,"89,4",0,0,0,0,0,0,2,1,0,0,0,0,45,2,0,57,1,0,0,20,26
3/9/2014,50000,49871,1200,"112,4",0,0,0,0,"15,1","6,9",2,4,0,0,0,1,10,3,1,72,1,0,1,20,52
3/23/2014,40000,39964,1200,"87,7",0,0,0,0,"7,9",8,2,15,0,0,0,1,10,3,1,48,1,0,0,20,52
3/26/2014,25500,25031,1200,"84,5",0,0,0,0,"5,7","7,5",1,5,0,0,0,0,39,3,0,115,1,0,0,20,0
3/13/2014,24500,24487,1200,"72,3",0,0,0,0,"5,7",7,1,17,0,0,0,1,16,2,0,"38,3","0,96",0,0,20,0
3/28/2014,19500,19463,1200,"71,5",0,0,0,0,"2,3",0,3,10,0,0,0,0,45,2,0,29,1,0,0,20,4
3/23/2014,37800,37662,1200,"79,3",0,0,2,0,"19,6","6,7",2,3,0,0,0,0,45,2,0,100,1,0,0,20,0
3/9/2014,47500,47500,1200,87,0,0,0,0,"7,9","7,5",1,42,0,0,0,1,6,3,1,"30,6",1,1,0,20,51
3/30/2014,25200,25154,1200,"57,9",0,0,0,0,"9,8",0,1,4,0,0,0,0,45,2,0,"30,2",1,0,0,20,25
4/4/2014,21000,20959,1200,"63,6",0,0,0,0,0,0,1,10,0,0,0,0,45,2,0,36,1,0,0,20,4
4/3/2014,19000,18972,1200,"36,4",0,0,0,0,"4,5",0,3,4,0,0,0,0,45,2,0,19,1,0,0,20,0
4/6/2014,25000,24978,1200,"64,1",0,0,0,0,0,0,1,4,0,0,0,0,45,2,0,48,1,0,0,20,0
4/6/2014,31200,28834,1223,"78,9",0,0,0,0,"15,3",0,4,7,0,0,0,0,45,2,0,28,1,0,0,20,26
4/6/2014,34900,34717,1200,"86,7","18,3",0,0,0,"30,9",0,1,3,0,1,0,0,45,2,0,50,"0,79",0,0,20,0
4/10/2014,34200,34138,1200,"83,1",0,0,0,0,0,"5,3",2,31,0,0,0,1,8,2,0,"24,4",1,0,0,20,26
4/9/2014,31800,31760,1200,"88,3",0,0,0,0,0,"2,9",2,8,0,0,0,0,45,3,0,30,1,0,0,20,0
4/13/2014,21500,21443,1223,"60,4",0,0,0,0,"0,9","2,8",3,8,0,0,0,0,45,2,0,"25,9",1,0,0,20,25
4/24/2014,30300,29564,1200,"89,2",0,0,0,0,0,0,1,3,0,0,0,0,16,2,0,53,1,0,0,20,0
4/3/2014,18900,18893,1200,"57,8",0,"51,6",0,0,"6,2",0,2,2,0,1,0,0,45,2,0,"88,3",1,0,0,20,4
4/9/2014,30000,29965,1200,"77,6",0,0,0,0,"8,3",0,2,4,0,0,0,0,45,2,0,"71,2",1,0,0,20,25
4/26/2014,21600,20739,1200,"53,2",0,0,0,0,"5,1",0,1,5,0,0,0,0,45,2,0,"15,4",1,0,0,20,0
4/25/2014,45600,44800,1200,"106,4",0,0,0,0,8,4,3,7,0,0,0,0,45,2,0,"46,4",1,0,0,20,0
4/17/2014,30250,30250,1223,"90,5",0,0,0,"28,8","3,6",2,3,3,0,0,0,0,45,2,0,108,"1,33",0,1,20,0
4/30/2014,21600,21570,1200,"82,2",0,0,"9,9",0,0,0,2,3,0,1,0,0,45,4,0,112,1,0,0,20,4
5/1/2014,29000,28901,1200,"99,4",0,"99,4","0,7",0,0,0,4,5,0,0,0,0,45,2,0,26,1,0,0,20,0
4/30/2014,5900,5900,1200,"22,6",0,0,0,0,0,0,1,6,0,0,0,0,45,2,0,38,1,0,1,20,0
5/2/2014,20850,20635,1200,"60,4",0,0,0,0,0,0,1,5,0,0,0,0,45,2,0,14,1,0,0,20,0
5/2/2014,25000,24993,1200,"60,2",0,0,0,0,0,0,2,3,0,0,0,0,45,2,0,41,1,0,0,20,0
5/1/2014,52500,52134,1200,"127,6",0,0,0,0,"9,2","21,3",2,15,0,0,0,1,10,3,1,60,1,0,0,20,52
5/1/2014,31000,28264,1200,"101,5","35,7",0,0,0,0,0,1,3,0,1,0,0,45,2,0,144,1,0,0,20,0
5/2/2014,24000,23863,1200,"76,4",0,0,0,0,"6,3",0,2,9,0,0,0,0,45,2,0,34,1,0,0,20,25
5/11/2014,98000,93307,1200,"189,5",0,0,0,0,"11,5","18,6",7,31,0,0,0,1,4,4,2,63,1,1,0,20,52
5/10/2014,46500,45808,1200,"186,6","96,4",0,0,0,"17,1",0,1,2,0,1,0,0,45,5,0,"235,7",1,0,0,20,4
5/11/2014,17700,17673,1200,"49,2",0,"49,2","48,7",0,"0,3",0,3,4,0,0,0,0,45,2,0,90,1,0,0,20,0
5/9/2014,59250,58488,1200,"147,7",0,0,0,0,"8,5","9,2",3,5,0,0,0,0,3,4,0,184,1,0,0,20,0
5/15/2014,20000,19903,1200,"26,1",0,"26,1","11,9",0,"10,9","2,6",4,7,0,0,0,0,45,2,0,"13,3",1,0,0,20,0
5/11/2014,28500,27650,1200,"65,6",0,"65,6",0,0,0,0,3,5,0,0,0,0,45,2,0,47,"1,12",0,0,20,0
5/9/2014,17000,16950,1200,"59,8","59,8",0,0,0,"3,8",0,0,4,0,0,0,0,45,2,0,"45,8","0,78",0,0,20,25
5/15/2014,23500,23493,1200,"52,9",0,0,0,0,"4,6","5,1",3,9,0,0,0,0,45,2,0,47,1,0,0,20,0
5/17/2014,32200,32159,1223,"74,3",0,0,0,0,7,"4,6",3,6,1,0,0,1,45,2,0,37,1,0,0,20,26
5/18/2014,27500,26872,1200,"75,5",0,0,0,0,"4,8",0,3,4,0,0,0,0,45,3,0,51,"0,96",0,0,20,0
5/24/2014,64500,64141,1200,"109,7",0,0,"3,3",0,"7,8","45,3",5,8,1,0,0,1,8,3,0,30,1,0,0,20,0
5/24/2014,21500,21493,1200,"51,5",0,0,1,0,0,"5,2",3,3,0,0,0,0,45,2,0,64,1,0,0,20,26
5/23/2014,27900,27886,1200,"69,6",0,0,0,0,"2,8","5,2",3,3,0,0,0,0,45,2,0,50,1,0,0,20,0
5/25/2014,8000,8000,1200,"31,3","31,3",0,0,0,0,0,0,3,0,0,0,0,45,2,0,44,"1,04",0,0,20,0
6/1/2014,25000,24911,1200,"58,5",0,0,0,0,"2,8",0,2,3,0,0,0,0,45,2,0,42,1,0,0,20,0
6/1/2014,26900,26848,1200,"69,7",0,0,0,0,3,"5,2",3,3,0,0,0,0,45,2,0,50,1,0,0,20,0
6/5/2014,24600,24481,1200,"60,5",0,0,0,0,0,"5,5",1,6,0,0,0,0,27,2,0,40,"1,04",0,1,20,0
5/29/2014,33200,33077,1200,"95,4",0,0,0,0,7,0,3,12,0,0,0,0,45,2,0,27,1,0,0,20,4
6/7/2014,23500,23496,1200,"66,9",0,0,0,0,"4,7",0,3,7,0,0,0,0,45,2,0,45,1,0,0,20,0
6/13/2014,29500,29479,1200,70,0,0,0,0,0,"2,5",3,6,0,0,0,0,45,3,0,54,1,0,0,20,0
5/30/2014,15000,14738,1200,41,41,0,0,0,0,0,0,10,0,0,0,0,45,2,0,11,1,0,0,20,0
6/7/2014,86000,85665,1200,162,0,0,0,0,"8,4","14,9",8,31,0,0,0,1,4,3,1,47,1,1,0,20,52
6/22/2014,22400,22374,1200,"70,3",0,0,0,0,0,0,1,8,0,0,0,0,45,2,0,43,1,0,0,20,0
6/29/2014,21600,21570,1200,"58,4","58,4",0,0,0,"4,1",0,0,5,0,0,0,0,45,2,0,51,1,0,0,20,0
6/29/2014,25000,24979,1200,"64,3",0,0,0,0,"2,2",0,2,3,0,0,0,0,45,2,0,29,1,0,0,20,0
6/29/2014,15000,14948,1200,"35,1",0,0,0,0,0,0,3,7,0,0,0,0,45,2,0,13,1,0,0,20,26
6/20/2014,32200,32167,1200,74,0,0,0,0,"9,1","2,5",3,7,0,0,0,0,45,3,0,26,1,0,0,20,0
7/3/2014,33000,32938,1200,"80,7",0,0,2,0,0,"5,3",3,5,0,0,0,0,45,2,0,29,1,0,0,20,0
3/15/2014,28000,27498,1200,"64,3",0,0,0,0,"7,3",0,1,3,0,0,0,0,45,2,0,30,1,0,0,20,0
7/3/2014,26500,26425,1200,"67,9",0,"67,9",0,0,"2,5","4,6",3,4,0,0,0,0,45,2,0,42,"1,15",0,0,20,25
7/3/2014,23100,23089,1200,"46,8",0,"46,8",0,0,"3,5",0,3,3,0,0,0,0,45,2,0,50,"1,13",0,0,20,25
7/3/2014,44000,43859,1200,"97,5",0,0,0,0,"9,2","6,2",5,21,0,0,0,1,8,2,0,46,1,0,0,20,52
6/26/2014,18200,18050,1200,"32,8",0,"32,8",0,0,0,0,2,2,0,0,0,0,45,2,0,30,"0,96",0,0,20,0
7/6/2014,63000,62986,1200,"177,9",0,"82,6",0,0,"6,4","29,6",4,11,0,1,0,1,22,4,1,"66,3","1,23",0,0,20,0
