utgdag,kaupverd,nuvirdi,ist120,ibm2,ib2m2,ib3m2,rism2,bilskurm2,geymm2,two_livunits,two_storey,storeys_3,age_studull,not_concrete,stud1house,bath_fixtures,fjbilsk,lodpflm,landratio,innig_factor,utig_factor,fjarmalastofnunselur,hverfi,gata
5/13/2017,68000,67481,1111,"215,1","45,1","77,7",0,"45,1",0,0,0,1,35,"0,5","1,058",4,0,615,"0,967","0,94","0,93",0,300,0
5/13/2017,56000,55756,1126,125,0,0,0,28,0,0,0,0,40,0,1,2,0,414,"0,651","1,15","0,96",0,300,0
6/1/2017,88000,86608,1111,"214,9","85,3",0,0,28,0,0,1,0,40,0,"1,075",3,0,911,"1,432","0,96","0,96",0,300,0
5/28/2017,33900,33706,1126,"81,2","81,2",0,0,0,0,0,0,0,40,0,1,3,0,"245,4","0,386",1,1,0,300,0
6/3/2017,65000,64932,1121,"138,8",0,0,0,"26,6","8,5",0,1,0,4,0,1,4,0,220,"0,346",1,1,0,300,0
6/3/2017,54900,54705,1126,131,0,0,0,27,"10,6",0,0,0,40,0,1,3,0,388,"0,61",1,1,0,300,0
6/9/2017,61000,60922,1111,"148,1",0,0,0,"23,8",0,0,0,0,40,0,"1,222",2,0,654,"1,028","0,89",1,0,300,0
5/21/2017,29000,28998,1126,"76,3","76,3",0,0,0,0,0,0,0,40,0,1,3,0,229,"0,36","1,26",1,0,300,0
5/21/2017,58500,58482,1126,163,0,0,0,0,0,0,0,0,40,0,1,2,0,506,"0,796","0,93",1,0,300,0
6/11/2017,30500,30500,1126,"65,6",0,0,"0,2",0,0,0,0,0,33,0,1,2,0,169,"0,266",1,1,0,300,0
6/23/2017,58500,58119,1126,"130,9",0,0,"4,1","22,8",0,0,0,0,40,0,1,2,0,355,"0,558",1,1,0,300,0
5/17/2014,23000,22902,1126,"90,2",0,0,0,"32,9",0,0,0,0,40,1,1,2,0,452,"0,711","0,93","0,77",1,300,0
7/1/2017,47500,47177,1126,"97,5",0,0,0,0,20,0,0,0,40,1,1,2,0,404,"0,635",1,1,0,300,0
7/9/2017,42500,41827,1126,117,0,0,0,25,0,0,0,0,40,0,1,2,0,425,"0,668",1,"0,93",0,300,0
7/15/2017,48400,48357,1126,"114,9",0,0,0,"31,6",0,0,1,0,40,0,1,2,0,"484,3","0,761",1,1,0,300,0
7/16/2017,69700,69158,1111,"145,7",0,0,0,"25,7",0,0,0,0,40,0,"1,129",3,0,900,"1,415","1,04","0,96",0,300,0
8/3/2017,67500,67310,1111,"151,7",0,"71,8",0,40,0,0,1,0,40,1,"1,042",3,0,855,"1,344","0,91","0,96",0,300,0
8/18/2017,63500,63386,1126,"140,5",0,0,0,"26,3",0,0,0,0,40,0,1,2,0,"361,5","0,568","1,19","0,96",0,300,0
8/19/2017,62900,62719,1121,"137,6",0,0,0,"26,6","8,4",0,1,0,4,0,1,4,0,218,"0,343",1,1,0,300,0
9/8/2017,45000,44964,1126,97,0,0,0,32,0,0,0,0,40,0,1,2,0,351,"0,552","0,93","0,96",0,300,0
9/13/2017,57500,57458,1126,"108,1",0,0,0,"26,5","5,7",0,0,0,40,0,1,2,0,304,"0,478",1,"0,96",0,300,0
9/17/2017,61500,61206,1111,"105,6",0,0,0,"34,9",0,0,0,0,40,1,"1,032",2,0,878,"1,381","0,89","0,96",0,300,0
9/20/2017,49000,48972,1126,"112,2","112,2",0,0,"40,2",0,0,0,0,40,0,1,3,0,354,"0,557",1,1,0,300,0
9/28/2017,60000,59896,1126,"139,1",0,0,0,"30,3",0,0,1,0,40,0,1,2,0,"398,3","0,626",1,1,0,300,0
9/29/2017,44900,44871,1126,"94,4",0,0,0,0,0,0,0,0,40,0,1,2,0,354,"0,557","1,04",1,0,300,0
10/1/2017,54000,53934,1126,"112,9",0,0,0,"22,4","7,8",0,0,0,40,0,1,2,0,"314,2","0,494",1,"0,96",0,300,0
10/7/2017,74500,74461,1121,"265,2","102,3","83,4",0,"23,3",0,0,0,1,32,0,1,5,0,219,"0,344","0,98","1,08",0,300,0
10/7/2017,60200,59821,1126,"132,6",0,0,0,"31,1",0,0,0,0,40,0,1,2,0,381,"0,599",1,"0,96",0,300,0
10/8/2017,71500,71486,1111,"123,9",0,0,0,"35,7","4,8",0,0,0,40,0,"1,065",2,0,803,"1,263",1,"0,96",0,300,0
10/19/2017,69000,64250,1121,"175,2",0,"88,5",0,"23,2",0,0,1,0,32,0,1,4,0,227,"0,357",1,"1,07",0,300,0
10/29/2017,109000,107013,1111,"254,1","18,5",0,0,"57,8",0,1,1,0,26,0,"1,147",6,0,731,"1,149","1,07","1,11",0,300,33
10/28/2017,51000,50545,1126,"119,2",0,"39,2",0,"36,5",0,0,1,0,40,0,1,2,0,"565,3","0,889","0,96","1,24",0,300,0
11/12/2017,60500,59800,1126,"132,6",0,0,0,"42,7",0,0,0,0,40,0,1,3,0,404,"0,635","0,93","0,96",0,300,0
11/19/2017,36000,35974,1126,"84,3",0,"84,3",0,0,0,0,0,0,40,0,1,2,0,205,"0,322","1,19","1,11",1,300,0
12/3/2017,90000,89186,1111,"188,9",0,"62,8","12,6",35,0,1,1,0,40,0,"1,149",5,0,883,"1,388",1,1,0,300,0
12/3/2017,51600,51312,1111,153,"46,5",0,0,40,0,0,1,0,40,1,"1,046",3,0,1003,"1,577","0,89","0,96",1,300,0
12/9/2017,38000,37986,1126,"81,2","81,2",0,0,0,0,0,0,0,40,0,1,3,0,"245,4","0,386",1,1,0,300,0
12/13/2017,73500,73316,1125,"155,3",0,0,0,"25,7",0,0,1,0,22,0,1,4,0,373,"0,586",1,1,0,300,0
12/7/2017,34100,34044,1126,"92,6",0,0,0,0,0,0,0,0,40,0,1,2,0,"331,2","0,521","0,96","0,94",0,300,0
12/24/2017,37000,36866,1126,"80,4",0,0,0,0,0,0,0,0,40,0,1,2,0,301,"0,473","1,26",1,0,300,0
12/23/2017,63000,62854,1126,125,0,0,0,0,20,0,0,0,40,0,1,2,0,"341,3","0,537",1,1,0,300,0
12/30/2017,55000,54978,1126,"120,3",0,0,0,"26,1","8,3",0,0,0,40,0,1,2,0,432,"0,679",1,1,0,300,0
1/25/2018,48500,48481,1126,"116,7",0,0,0,"28,8",0,0,0,0,40,0,1,2,0,"325,2","0,511",1,1,0,300,0
2/8/2018,72600,71973,1121,"153,3",0,"78,4",0,"23,7",0,0,1,0,33,0,1,2,0,279,"0,439","1,11","1,06",0,300,0
3/4/2018,62400,62254,1126,"131,2",0,0,0,"23,3",0,0,0,0,40,0,1,2,0,"413,5","0,65","0,89","0,97",0,300,0
3/8/2018,51900,51270,1126,"111,6",0,"34,5",0,0,0,0,1,0,40,1,1,3,0,359,"0,564","1,07",1,0,300,0
3/9/2018,59000,58785,1125,"141,6",0,"63,4",0,"35,6",0,0,1,0,40,0,1,3,0,424,"0,667","0,93","0,96",0,300,0
3/25/2018,70500,70312,1125,"150,5",0,0,0,"41,1",0,0,1,0,38,0,1,4,0,390,"0,613","0,96","0,96",0,300,0
3/25/2018,98000,97528,1125,"203,8",0,0,"12,5","52,5",30,0,0,1,40,1,1,3,0,"812,4","1,277",1,1,0,300,34
3/30/2018,102000,101625,1111,"237,6","63,5",0,0,56,56,0,1,0,40,0,"1,623",6,0,762,"1,198",1,1,0,300,0
4/5/2018,74000,73692,1121,162,0,"79,6",0,"22,6",0,0,1,0,33,0,1,5,0,230,"0,362","1,08","1,14",0,300,0
4/12/2018,82300,80824,1111,"155,1",0,"57,2","11,3","26,9","16,1",0,1,0,40,1,"1,25",4,0,791,"1,244",1,1,0,300,0
4/13/2018,38000,37946,1126,"113,4","113,4",0,0,0,0,0,0,0,40,0,1,4,0,"196,6","0,309",1,1,0,300,0
5/9/2018,62800,62588,1126,"122,2",0,0,0,"22,1",0,0,0,0,40,0,1,2,0,291,"0,458","1,15","0,93",0,300,0
5/11/2018,45800,45763,1126,"126,2",0,0,1,"13,4",0,0,1,0,40,0,1,2,0,"339,9","0,534",1,1,0,300,0
4/25/2018,46900,46556,1126,"114,1",0,0,0,0,0,0,0,0,40,0,1,2,0,285,"0,448","0,89",1,0,300,0
5/25/2018,74000,72520,1111,162,"35,7",0,0,"22,8",0,0,1,0,40,0,"1,025",3,0,860,"1,352","0,96",1,0,300,0
5/19/2018,84000,84000,1111,"375,5",203,0,0,"34,2",0,0,1,0,35,0,"1,079",7,0,558,"0,877","1,09","1,11",1,300,0
7/4/2018,81100,80208,1121,"161,9",0,77,0,"22,8",0,0,1,0,34,0,1,4,0,396,"0,623","1,15","1,11",0,300,0
7/8/2018,93000,92764,1111,192,0,0,0,26,0,0,1,0,40,0,1,4,0,700,"1,101","1,23",1,0,300,0
7/14/2018,89900,89332,1111,"145,8",0,"63,3",0,66,0,0,1,0,40,0,"1,028",4,0,864,"1,358","1,22",1,0,300,0
7/21/2018,93200,91897,1111,"214,9","73,4",0,"20,3","42,5",0,0,0,1,40,0,"1,11",4,0,1465,"2,303",1,1,0,300,0
7/27/2018,62500,62456,1125,"126,2",0,"48,5",0,"37,5",0,0,1,0,40,0,1,3,0,384,"0,604","0,91","0,96",0,300,0
7/28/2018,64000,63754,1111,160,0,0,0,45,0,0,0,0,40,0,"1,166",2,0,705,"1,108","1,04","0,96",0,300,0
8/3/2018,63500,63375,1126,131,0,0,0,27,"10,6",0,0,0,40,0,1,3,0,388,"0,61",1,1,0,300,0
8/3/2018,78000,77872,1111,129,0,0,0,34,0,0,0,0,40,0,"1,127",2,0,850,"1,336","0,89","0,96",0,300,0
8/17/2018,59000,58780,1126,"127,6",0,0,0,"24,5",0,0,0,0,40,0,1,3,0,"297,2","0,467","0,93","0,96",0,300,0
8/18/2018,70000,69294,1111,"245,6","106,9",0,0,"30,4",0,0,1,0,40,0,"1,228",2,0,940,"1,478","0,81",1,0,300,0
8/19/2018,57000,56601,1111,149,0,"70,2",0,0,0,0,1,0,40,1,"1,028",2,0,896,"1,409","0,89",1,0,300,0
8/31/2018,125000,118361,1111,"412,4",151,"113,6",0,"27,2",0,0,0,1,34,0,"1,13",6,0,699,"1,099","1,12","1,08",0,300,0
9/9/2018,54000,53472,1126,114,0,0,0,34,0,0,0,0,40,0,1,2,0,"378,4","0,595","0,87",1,0,300,0
9/8/2018,74000,73914,1111,"173,8","48,2",0,0,"40,8",0,0,1,0,40,0,"1,003",4,0,770,"1,211","0,91","0,96",0,300,0
9/13/2018,52150,52136,1126,114,0,0,0,54,0,0,0,0,40,0,1,2,0,"408,6","0,642","0,87",1,0,300,0
9/19/2018,96000,94781,1111,"190,2","57,8",0,0,24,0,0,1,0,40,0,"1,094",4,0,841,"1,322","1,02",1,0,300,0
9/21/2018,35500,35493,1126,99,0,0,0,0,0,0,0,0,40,0,1,2,0,"351,8","0,553","0,96","0,94",0,300,0
9/22/2018,79000,78089,1121,"150,2",0,"71,9",0,"22,6",0,0,1,0,34,0,1,4,0,298,"0,469","1,08","0,96",0,300,0
11/2/2018,78400,77689,1125,"153,8",0,0,0,"31,8",0,0,1,0,26,0,1,5,0,356,"0,56","1,2","1,17",0,300,0
11/8/2018,125000,122798,1111,"151,5",0,0,0,34,0,0,0,0,10,0,"1,156",5,0,484,"0,761",1,1,0,300,0
11/14/2018,38000,38000,1111,60,0,0,0,0,0,0,0,0,40,1,"1,259",2,0,1024,"1,61",1,"0,89",0,300,0
11/16/2018,85000,84768,1111,"166,1",0,50,0,"37,1",0,0,1,0,40,1,"1,448",2,0,736,"1,157","1,13","0,96",0,300,0
11/17/2018,54700,54437,1126,"94,6",0,0,0,32,0,0,0,0,40,1,1,3,0,"642,2","1,01","1,15",1,0,300,0
11/17/2018,79000,78192,1121,162,0,"79,6",0,"22,6",0,0,1,0,33,0,1,4,0,230,"0,362","0,96","0,96",0,300,0
11/24/2018,90000,81000,1121,"200,9","53,7","72,2",0,"20,6",42,0,0,1,34,0,1,6,0,233,"0,366","0,98","1,08",0,300,0
12/15/2018,58500,58132,1126,"113,3",0,0,0,23,0,0,0,0,40,0,1,2,0,275,"0,432","0,93","0,93",0,300,0
12/15/2018,46000,45986,1126,85,0,0,0,"21,9",0,0,0,0,40,1,1,2,0,342,"0,538","1,04","0,96",0,300,0
1/6/2019,72800,72025,1121,"146,7",0,0,0,"22,8",0,0,1,0,30,0,1,3,0,341,"0,536",1,1,0,300,0
1/17/2019,50000,49986,1126,"114,1",0,0,0,0,0,0,0,0,40,0,1,2,0,285,"0,448","0,89",1,0,300,0
2/7/2019,77800,77299,1111,"192,8","32,6",0,0,"40,1",0,0,1,0,40,0,"1,013",4,0,570,"0,896","0,91","0,96",0,300,0
2/16/2019,82000,81658,1111,"195,6","81,9",0,0,"29,5",0,0,1,0,40,0,"1,074",4,0,667,"1,049","0,88",1,0,300,0
2/17/2019,77000,75542,1111,"135,3",0,0,0,"28,7",0,0,0,0,40,1,"1,068",4,0,1038,"1,632","1,07","0,96",0,300,0
2/20/2019,70000,69514,1111,212,31,78,0,0,0,0,0,1,40,0,"1,07",4,0,867,"1,363","0,9",1,0,300,0
2/22/2019,86000,84183,1111,"180,5","31,3",0,0,36,0,0,1,0,40,0,"1,192",2,0,733,"1,153","0,91","0,96",0,300,0
2/24/2019,74500,74073,1111,135,0,0,0,26,0,0,0,0,40,0,"1,226",3,0,726,"1,142","1,3","0,96",0,300,0
3/10/2019,45000,44693,1126,"98,5",0,0,"3,1",0,0,0,0,0,40,0,1,2,0,341,"0,536",1,1,0,300,0
3/27/2019,48000,47441,1126,"72,5",0,0,0,"22,9","3,2",0,0,0,40,0,1,2,0,246,"0,387",1,1,0,300,0
3/27/2019,76000,75750,1125,170,0,0,0,"21,6",0,0,1,0,39,0,1,4,0,390,"0,613","0,96","0,96",0,300,0
4/4/2019,63900,63683,1126,"128,7",0,0,0,"26,4",0,0,0,0,40,0,1,3,0,352,"0,553",1,1,0,300,0
4/7/2019,78500,78266,1121,"213,6","52,5","75,8",0,"25,8",0,0,0,1,34,0,1,4,0,216,"0,34","1,05","0,96",0,300,0
4/6/2019,48500,48440,1126,87,0,0,0,"25,4",0,0,0,0,40,0,1,2,0,"384,4","0,604","0,89","0,96",0,300,0
4/13/2019,56800,56763,1126,100,0,0,0,"34,4",0,0,0,0,40,0,1,2,0,463,"0,728","0,93","0,96",0,300,0
4/14/2019,40900,40886,1126,"92,6",0,0,0,0,0,0,0,0,40,0,1,2,0,"331,2","0,521","0,96","0,94",0,300,0
4/12/2019,48500,48370,1126,"86,3",0,0,0,"25,4",0,0,0,0,40,0,1,3,0,"381,6","0,6","1,04","0,96",0,300,0
4/17/2019,53000,53000,1126,"105,5",0,0,0,"26,6",0,0,0,0,40,0,1,2,0,"328,7","0,517",1,"0,94",0,300,0
5/10/2019,92000,90160,1111,155,0,68,0,53,0,0,1,0,40,0,"1,108",4,0,756,"1,189","1,04","0,96",0,300,0
5/10/2019,38000,37967,1126,"82,3","82,3",0,0,0,0,0,0,0,40,0,1,2,0,500,"0,786","0,81","0,94",0,300,0
5/26/2019,81000,77931,1111,"157,2","46,5",0,0,"33,2",0,0,1,0,40,0,"1,306",3,0,752,"1,182","0,91","0,96",0,300,0
6/2/2019,55600,55350,1125,"95,2",0,0,0,0,0,0,0,0,40,1,1,3,0,"301,9","0,475",1,1,0,300,0
5/31/2019,66500,66333,1126,"134,5",0,"49,1",0,45,0,0,1,0,40,0,1,4,0,796,"1,252","0,89","0,91",0,300,0
6/14/2019,59500,59377,1126,121,0,0,0,32,0,0,0,0,40,0,1,3,0,"415,2","0,653",1,"0,96",0,300,0
6/26/2019,64000,63872,1111,150,0,0,0,"32,2",0,0,0,0,40,0,"1,102",2,0,473,"0,744","1,19","0,96",0,300,0
7/18/2019,66000,65900,1111,"129,6",0,"50,8",0,"39,9","25,2",0,1,0,40,1,1,4,0,721,"1,134","0,96","0,96",0,300,0
7/31/2019,50500,50349,1126,"113,5",0,0,0,"23,1",0,0,0,0,40,0,1,2,0,330,"0,519","1,04","0,96",0,300,0
8/2/2019,83500,83314,1111,191,0,79,0,52,0,0,1,0,40,0,"1,151",4,0,890,"1,399","0,91","0,96",0,300,0
7/28/2019,59900,59458,1126,"122,8",0,0,0,"22,8",0,0,1,0,40,0,1,2,0,"427,8","0,673",1,1,0,300,0
8/10/2019,42800,42690,1126,"101,5",0,0,0,33,0,0,0,0,40,0,1,2,0,"1120,5","1,762","1,15","0,96",0,300,0
7/26/2019,32500,32416,1126,"79,7",0,0,0,0,"15,9",0,0,0,40,1,1,2,0,455,"0,715",1,1,0,300,0
8/24/2019,78200,78146,1111,133,0,0,0,"102,7",0,0,0,0,40,1,"1,127",2,0,693,"1,09","1,04",1,0,300,0
8/28/2019,53000,52979,1126,"110,8","110,8",0,0,"31,6",0,0,0,0,40,0,1,3,0,376,"0,591",1,1,0,300,0
8/29/2019,66500,66354,1126,"140,8",0,0,0,0,"9,5",0,1,0,40,0,1,2,0,"437,7","0,688",1,1,0,300,0
8/31/2019,79800,79475,1121,"153,3",0,"78,4",0,"23,7",0,0,1,0,34,0,1,2,0,279,"0,439","1,11","1,06",0,300,0
8/23/2019,87000,86202,1111,236,30,0,0,"42,4",0,0,1,0,40,1,"1,595",3,0,1495,"2,351",1,"0,96",0,300,0
9/6/2019,88500,87870,1121,"282,7","109,6",89,0,"26,8",0,0,0,1,34,0,1,5,0,225,"0,354","0,94","1,11",0,300,0
8/29/2019,74500,73142,1111,155,0,0,0,"38,2",0,0,0,0,40,1,"1,305",2,0,712,"1,119","0,89","0,96",0,300,0
9/4/2019,58000,57904,1111,"123,8",0,"49,5",0,"61,6",0,0,1,0,40,1,"1,204",2,0,879,"1,382","0,91","0,96",0,300,0
9/12/2019,39000,38928,1126,"61,5",0,"61,5","12,4","47,6",0,0,0,0,40,1,1,2,0,428,"0,673",1,1,0,300,0
9/29/2019,65400,65359,1126,"158,2",0,0,0,"39,2",0,0,1,0,40,0,1,3,0,"498,5","0,784",1,1,0,300,0
10/9/2019,71500,70942,1126,"132,6",0,0,0,"42,7",0,0,0,0,40,0,1,3,0,404,"0,635","0,93","0,96",0,300,0
10/10/2019,47000,46975,1126,84,0,84,0,32,0,0,0,0,40,0,1,2,0,"387,9","0,61","0,93","0,93",0,300,0
10/6/2019,69900,69863,1121,"145,6",0,0,0,"22,8",0,0,1,0,30,0,1,3,0,338,"0,531","0,98",1,0,300,0
10/11/2019,48000,46651,1126,"108,3",0,0,0,"24,8",0,0,0,0,40,0,1,2,0,299,"0,47","1,04","0,96",0,300,0
11/3/2019,49000,48964,1126,100,0,0,0,0,0,0,0,0,40,0,1,2,0,"314,3","0,494","0,93",1,0,300,0
11/7/2019,61000,60821,1126,"126,3",0,0,0,"25,6",0,0,0,0,40,0,1,3,0,311,"0,489","0,89","0,96",0,300,0
11/20/2019,64900,64821,1126,"129,5",0,0,0,"34,2",0,0,0,0,40,0,1,2,0,313,"0,492","0,89","0,83",0,300,0
11/15/2019,100000,98961,1111,"137,2",0,0,0,"22,8",57,0,0,0,40,0,"1,176",4,0,569,"0,895","0,9",1,0,300,34
11/17/2019,49500,49418,1126,97,0,0,0,32,0,0,0,0,40,0,1,2,0,351,"0,552","0,93","0,96",0,300,0
11/27/2019,87250,86681,1121,"215,9",54,"75,8",0,"24,3",0,0,0,1,34,0,1,5,0,237,"0,373","0,99","0,96",0,300,0
12/7/2019,92000,90977,1111,"162,2",0,"72,5",0,"27,5",0,0,1,0,40,0,"1,055",3,0,846,"1,33","0,96","0,89",0,300,0
12/7/2019,93500,92500,1125,"176,8",0,"62,8",0,"23,3",0,0,1,0,23,0,1,3,0,442,"0,695","1,1","1,11",0,300,34
12/15/2019,87500,87141,1111,"216,5","58,9",0,0,27,0,0,1,0,40,0,"1,537",4,0,788,"1,239","0,91","0,96",0,300,0
12/19/2019,55500,55364,1126,"124,3",0,0,0,"24,1",0,0,0,0,40,0,1,2,0,369,"0,58","0,93","0,96",0,300,0
12/20/2019,82900,82844,1121,"202,4","58,6","68,7","10,9","20,4",0,0,0,1,36,0,1,5,0,205,"0,322",1,1,0,300,0
1/10/2020,66200,66073,1126,125,0,0,0,0,20,0,0,0,40,0,1,2,0,"341,3","0,537",1,1,0,300,0
1/17/2020,77000,76818,1111,150,0,70,0,32,0,0,1,0,20,1,1,4,0,775,"1,219",1,1,0,300,0
1/29/2020,71500,71106,1111,"134,9","49,9",0,0,38,0,0,1,0,40,1,"1,211",3,0,858,"1,349","0,81","0,96",0,300,0
2/15/2020,94500,94236,1111,"188,9",0,"62,8","12,6",35,0,1,1,0,40,0,"1,149",5,0,883,"1,388",1,1,0,300,0
2/9/2020,41400,41367,1126,"81,2","81,2",0,0,0,0,0,0,0,40,0,1,3,0,"245,4","0,386",1,1,0,300,0
2/28/2020,115900,114777,1111,"222,6",72,0,0,42,"46,5",0,1,0,23,0,"1,132",5,0,780,"1,226","1,01",1,0,300,33
3/1/2020,59800,58949,1126,"112,8",0,0,0,28,0,0,0,0,40,0,1,2,0,441,"0,693","1,26",1,0,300,0
1/1/2014,40300,40153,1111,"171,4",0,"77,7",0,32,0,0,1,0,40,1,"1,08",4,0,964,"1,516","0,98","1,05",0,320,0
1/5/2014,40000,37430,1111,"140,8",0,0,0,35,0,0,0,0,40,0,"1,1",2,0,644,"1,013","1,04","0,96",0,320,0
1/11/2014,22500,22472,1126,"72,6",0,0,0,45,0,0,0,0,40,1,1,2,0,529,"0,832","1,15",1,1,320,0
1/31/2014,38400,34560,1121,"126,6",0,0,0,"31,5",0,0,1,0,40,1,1,2,0,239,"0,376","0,96",1,0,320,15
1/31/2014,49400,45560,1111,"134,4",0,0,0,"31,7",0,0,0,0,38,0,"1,108",2,0,660,"1,038","1,04","1,05",0,320,0
2/1/2014,29500,29454,1126,"99,9",0,0,0,"25,9",0,0,0,0,40,0,1,2,0,440,"0,692","0,93","0,96",1,320,0
2/13/2014,30900,30616,1126,"115,9",0,0,0,"38,5",0,0,1,0,40,0,1,3,0,274,"0,431",1,1,0,320,0
1/12/2014,47250,47159,1111,"269,4","108,7",0,0,43,0,0,0,1,40,0,"1,205",7,0,600,"0,943",1,1,1,320,0
2/21/2014,52500,50751,1121,"240,1","120,8",0,0,"26,4",0,0,1,0,40,0,1,3,0,620,"0,975","0,98","0,96",0,320,0
3/2/2014,45200,45127,1111,"147,5",0,0,0,31,0,0,0,1,40,0,"1,594",2,0,691,"1,086",1,1,0,320,0
3/6/2014,57000,56721,1121,"187,1","65,1",0,0,"27,2",0,0,1,0,40,0,1,4,0,498,"0,783","1,08",1,0,320,0
2/22/2014,36000,35132,1125,"100,7",0,0,0,"26,3",0,0,0,0,25,0,1,2,0,274,"0,431","1,02","1,11",0,320,0
3/8/2014,52000,51148,1111,"171,8","85,9",0,0,45,45,0,1,0,40,0,"1,057",3,0,558,"0,877","0,89","0,96",0,320,0
3/23/2014,38900,38506,1111,"125,6","47,3",0,0,"40,5",0,0,1,0,40,1,"1,211",4,0,914,"1,437","1,07","0,96",0,320,0
3/27/2014,35800,34827,1121,"128,4","25,6",0,0,"18,6",0,0,0,1,33,0,1,3,0,318,"0,5","1,02","0,96",0,320,0
4/6/2014,54000,54000,1111,"185,8",0,0,0,"30,1",0,0,1,0,40,0,"1,331",4,0,682,"1,072","1,09",1,0,320,0
3/30/2014,36600,36572,1126,"124,6",0,0,0,"39,6",0,0,0,0,40,0,1,2,0,"319,8","0,503","0,94",1,0,320,0
4/11/2014,29000,28986,1126,"104,2",0,0,0,0,0,0,0,0,27,0,1,2,0,129,"0,203",1,"1,11",0,320,0
4/11/2014,54500,54500,1111,"216,8","85,5",0,0,"45,3",0,0,1,0,40,0,"1,284",3,0,853,"1,341","0,98",1,0,320,0
4/11/2014,54000,53801,1111,"175,2","38,9",0,0,"23,4",0,0,1,0,40,0,"1,081",4,0,561,"0,882","0,98",1,0,320,0
4/18/2014,22500,22469,1126,"102,1","102,1",0,0,0,0,0,0,0,40,0,1,2,0,"263,4","0,414",1,1,0,320,0
5/11/2014,44100,44065,1125,"189,1",0,0,0,"36,5",0,0,1,0,30,0,1,4,0,359,"0,564","0,99","0,94",1,320,63
5/23/2014,55600,55274,1111,"163,6","31,5",0,0,"43,4",0,0,1,0,40,0,"1,231",6,0,624,"0,981","1,02",1,0,320,15
6/1/2014,32300,32300,1111,"180,9","45,6","54,7",0,0,0,0,0,1,40,0,"1,088",4,0,1021,"1,605",1,1,1,320,0
6/8/2014,37700,37307,1126,135,0,0,0,"26,8",0,0,0,0,40,0,1,4,0,"383,3","0,603",1,"0,85",0,320,0
6/12/2014,43000,42861,1111,"157,2",55,0,0,"22,2",0,0,1,0,40,0,1,3,0,623,"0,98","1,06","0,96",1,320,0
6/20/2014,25500,25301,1126,"80,1",0,0,0,"32,2",0,0,0,0,40,0,1,2,0,"415,7","0,654",1,"0,96",0,320,0
6/22/2014,31000,30972,1126,"83,3",0,0,0,"38,1",0,0,0,0,40,1,1,2,0,"293,4","0,461","0,85","0,95",0,320,0
7/12/2014,48500,48450,1121,"190,8","63,6",0,0,0,0,0,0,1,38,0,1,5,0,225,"0,354","0,98",1,0,320,15
7/31/2014,39200,38934,1121,"119,6",0,0,0,"32,8","16,2",0,1,0,40,1,1,3,0,487,"0,766","0,94","0,88",0,320,0
8/9/2014,40000,39673,1126,"145,5",0,0,0,0,0,0,0,0,7,0,1,3,0,259,"0,407",1,1,0,320,0
7/18/2014,28600,28571,1111,"123,7",34,0,0,"39,2",0,0,1,0,40,1,"1,014",3,0,720,"1,132",1,"0,96",1,320,0
8/13/2014,37000,36958,1126,"107,2",0,0,0,"20,5","18,2",0,0,0,40,0,1,2,0,"361,7","0,569","0,93","0,93",0,320,0
8/22/2014,25600,25448,1125,"73,5",0,0,0,0,0,0,0,0,25,0,1,2,0,245,"0,385","0,96","1,11",0,320,0
8/29/2014,40000,39757,1111,"207,1","32,3",72,0,"52,4",0,0,0,1,40,1,"1,008",4,0,964,"1,516",1,1,0,320,0
8/30/2014,34800,34390,1126,"107,9",0,0,0,29,"8,3",0,0,0,40,0,1,2,0,352,"0,553",1,1,0,320,0
8/31/2014,38800,38800,1111,"162,2","55,7",0,0,"36,2",0,0,1,0,40,1,"1,024",2,0,550,"0,865","0,91","0,96",0,320,0
9/4/2014,24000,24000,1125,"98,2",0,0,0,"25,8",0,0,0,0,25,0,1,2,0,315,"0,495","1,24","1,11",0,320,0
9/17/2014,50500,50479,1121,"239,9","95,1",0,0,36,0,0,1,0,40,0,1,4,0,420,"0,66","0,93",1,0,320,63
9/27/2014,42000,41674,1126,"179,7","31,9",0,0,"28,5",0,0,0,1,40,0,1,3,0,"354,8","0,558","0,9","0,96",0,320,0
9/21/2014,17000,17000,1126,"63,2","63,2",0,0,0,0,0,0,0,40,0,1,2,0,132,"0,208","1,07","1,11",0,320,0
10/1/2014,53800,53721,1126,166,"92,2",0,0,"24,5",0,0,1,0,16,0,1,3,0,434,"0,682","1,23",1,0,320,0
10/8/2014,32000,31930,1126,"97,3","97,3",0,0,0,0,0,0,0,40,0,1,2,0,287,"0,451","0,93",1,0,320,0
10/12/2014,43000,41865,1111,"147,1","50,3",0,0,36,0,0,1,0,40,0,"1,017",3,0,677,"1,064","0,94","0,96",0,320,0
9/28/2014,52700,52502,1125,"201,9","58,2",64,0,"33,7",0,0,0,1,32,"0,5",1,4,0,312,"0,491","1,09","0,97",0,320,0
10/18/2014,40500,40404,1126,"148,5",0,0,0,0,0,0,0,0,40,0,1,2,0,572,"0,899","1,11",1,0,320,0
10/16/2014,50000,49886,1111,"197,2","65,3",0,0,"41,4",0,0,1,0,40,0,"1,016",3,0,1002,"1,575","0,95","0,93",0,320,0
10/23/2014,24800,24783,1126,"90,7",0,0,0,34,0,0,0,0,40,"0,5",1,2,0,457,"0,719","0,81","0,78",0,320,0
